,is_terrorist,suspect_id
2086352,False,2086352
3787464,False,3787464
2639302,False,2639302
3463696,False,3463696
2555456,False,2555456
3430475,False,3430475
2101530,False,2101530
3526716,False,3526716
2348208,False,2348208
3140813,False,3140813
2348487,False,2348487
2668786,False,2668786
3608064,False,3608064
2347920,False,2347920
3949677,False,3949677
2653560,False,2653560
3754827,False,3754827
3059969,False,3059969
2817590,False,2817590
3499583,False,3499583
2276566,False,2276566
3826560,False,3826560
2956477,False,2956477
3132006,False,3132006
3359835,False,3359835
2167241,False,2167241
3096451,True,3096451
3631003,False,3631003
3352920,False,3352920
3961425,False,3961425
2447167,False,2447167
2245894,False,2245894
3964511,True,3964511
3651860,False,3651860
3683822,False,3683822
3306035,False,3306035
2307535,False,2307535
2029242,False,2029242
2751622,False,2751622
3895143,True,3895143
3429433,False,3429433
3874826,True,3874826
3933714,False,3933714
3800115,False,3800115
3663048,False,3663048
2117331,False,2117331
3410600,False,3410600
2221887,True,2221887
3790888,True,3790888
2228937,False,2228937
2085744,False,2085744
3387531,False,3387531
3847865,False,3847865
2380896,False,2380896
3464623,False,3464623
2556108,False,2556108
2190049,False,2190049
3872482,False,3872482
3153180,False,3153180
3071903,False,3071903
2957665,False,2957665
2412801,False,2412801
2908809,False,2908809
3899891,False,3899891
3530173,False,3530173
3329798,False,3329798
3262146,False,3262146
3048103,True,3048103
3517602,True,3517602
3908355,False,3908355
3240195,False,3240195
3064578,True,3064578
3070736,False,3070736
2060440,False,2060440
3093725,True,3093725
3752411,False,3752411
3554753,False,3554753
3885410,False,3885410
2412347,False,2412347
3460463,False,3460463
2136318,False,2136318
2448327,False,2448327
3976425,False,3976425
3981151,False,3981151
2715916,False,2715916
3658466,False,3658466
3932678,False,3932678
3420872,False,3420872
3068821,False,3068821
2278688,False,2278688
3586847,False,3586847
3030620,False,3030620
2047554,False,2047554
3089588,False,3089588
2202003,False,2202003
2662027,False,2662027
3334222,False,3334222
2647851,False,2647851
3531103,True,3531103
2527366,False,2527366
3737910,False,3737910
2575207,False,2575207
2818264,False,2818264
2139987,False,2139987
3970090,False,3970090
2919427,False,2919427
3690599,False,3690599
3041163,False,3041163
3224495,True,3224495
2943143,False,2943143
2324350,False,2324350
3169098,False,3169098
3624730,False,3624730
3343357,False,3343357
2644625,False,2644625
2207009,False,2207009
2672523,False,2672523
2530006,False,2530006
2666152,True,2666152
3969130,False,3969130
2843720,False,2843720
3790384,False,3790384
3023040,False,3023040
2768248,False,2768248
2595860,False,2595860
2295133,False,2295133
3922431,False,3922431
3526820,False,3526820
3631699,False,3631699
3530035,True,3530035
2895346,False,2895346
3422762,True,3422762
3562709,False,3562709
2076351,False,2076351
3661719,False,3661719
3880199,False,3880199
2011437,False,2011437
3643987,False,3643987
2484096,False,2484096
3039322,False,3039322
3599917,False,3599917
2090500,False,2090500
2393026,False,2393026
3134226,False,3134226
2858833,False,2858833
3376589,False,3376589
2863131,False,2863131
3146525,False,3146525
2817154,False,2817154
3042974,False,3042974
2857219,False,2857219
2791361,False,2791361
3182280,True,3182280
2272901,False,2272901
2964395,False,2964395
3096306,False,3096306
2026908,False,2026908
3086749,False,3086749
2583121,False,2583121
2490131,False,2490131
3839790,True,3839790
3873799,False,3873799
3927970,False,3927970
3258942,False,3258942
3153108,False,3153108
2013473,False,2013473
2116592,False,2116592
3130510,False,3130510
3262542,False,3262542
2139830,False,2139830
3610233,False,3610233
2700645,False,2700645
3347032,False,3347032
2721141,False,2721141
2003766,False,2003766
2531784,False,2531784
2647279,False,2647279
2679810,False,2679810
3986177,False,3986177
3721772,False,3721772
2323101,False,2323101
2071078,False,2071078
3294117,False,3294117
2028675,False,2028675
2419640,False,2419640
3584004,False,3584004
3633618,True,3633618
2674640,False,2674640
3026060,False,3026060
2465814,False,2465814
3417213,False,3417213
2732492,False,2732492
3282016,False,3282016
2678673,False,2678673
3863546,False,3863546
2204607,False,2204607
3319419,True,3319419
3892946,True,3892946
2554439,False,2554439
3978822,False,3978822
2603002,False,2603002
3318901,False,3318901
3872460,False,3872460
3502330,False,3502330
3620707,True,3620707
3158838,False,3158838
2084775,False,2084775
2179573,False,2179573
2606252,False,2606252
2735744,False,2735744
2208539,False,2208539
2340185,False,2340185
3960428,False,3960428
3586696,False,3586696
3287830,False,3287830
3689685,False,3689685
3461975,False,3461975
3514591,False,3514591
3559835,False,3559835
3285661,True,3285661
2732428,False,2732428
3192750,False,3192750
2291717,False,2291717
2379487,False,2379487
2897557,False,2897557
2824831,False,2824831
3731551,False,3731551
3333374,False,3333374
3405831,False,3405831
3075578,False,3075578
3906678,False,3906678
2603788,False,2603788
2876840,False,2876840
3006580,False,3006580
2496673,False,2496673
2879573,False,2879573
2231664,False,2231664
3822720,False,3822720
2951800,False,2951800
2117316,True,2117316
3923285,True,3923285
2225344,False,2225344
3917610,False,3917610
2847114,True,2847114
2618564,False,2618564
3452391,True,3452391
2386650,False,2386650
2999428,False,2999428
2817961,False,2817961
3420749,True,3420749
2635008,False,2635008
3433745,True,3433745
3883411,False,3883411
3114923,False,3114923
3262939,False,3262939
2101437,False,2101437
2512910,False,2512910
3389121,False,3389121
3828817,False,3828817
3893540,False,3893540
3832801,False,3832801
2267024,False,2267024
3027064,False,3027064
2456612,False,2456612
2359982,False,2359982
2395927,False,2395927
3556690,False,3556690
3085626,False,3085626
2352640,False,2352640
3547428,False,3547428
3084045,False,3084045
3047357,False,3047357
3582151,False,3582151
2877206,False,2877206
3039418,False,3039418
2202983,False,2202983
3162536,False,3162536
3648673,True,3648673
2238835,False,2238835
3368153,False,3368153
2049844,False,2049844
3432997,False,3432997
2123610,False,2123610
2864876,False,2864876
3024672,False,3024672
3178442,False,3178442
3615995,False,3615995
2348397,False,2348397
3582440,False,3582440
2210131,False,2210131
2016209,False,2016209
3908992,False,3908992
3996387,False,3996387
3087623,False,3087623
2763127,False,2763127
2024903,False,2024903
3835633,False,3835633
2425199,False,2425199
3053947,True,3053947
2408429,False,2408429
3877967,False,3877967
3983911,False,3983911
3573273,False,3573273
3242214,False,3242214
2130113,False,2130113
2526299,False,2526299
3833094,False,3833094
2414216,False,2414216
2720011,False,2720011
3476831,False,3476831
2275417,False,2275417
3873285,False,3873285
2751376,False,2751376
2626818,False,2626818
2791287,False,2791287
3299886,False,3299886
3164055,False,3164055
3798505,False,3798505
3486575,False,3486575
3551653,False,3551653
2798304,False,2798304
2232180,False,2232180
3479794,False,3479794
2588493,True,2588493
3963966,False,3963966
3436861,False,3436861
3603933,False,3603933
3728850,False,3728850
2988636,False,2988636
3632985,True,3632985
3945499,False,3945499
3863915,False,3863915
3359103,False,3359103
3668894,False,3668894
3908929,False,3908929
2016351,False,2016351
3186471,False,3186471
3488348,False,3488348
3322760,False,3322760
3737239,False,3737239
3656487,False,3656487
2141089,False,2141089
2614836,False,2614836
3677699,False,3677699
3852579,False,3852579
2889828,False,2889828
2861355,False,2861355
3855681,False,3855681
3591635,False,3591635
3693609,False,3693609
3145532,False,3145532
3430922,False,3430922
2097096,False,2097096
2480135,False,2480135
3099647,False,3099647
2396757,False,2396757
3806884,False,3806884
2353874,False,2353874
2103255,False,2103255
2238605,False,2238605
3660623,False,3660623
3835585,False,3835585
2312040,False,2312040
2091057,True,2091057
3053077,True,3053077
3467786,False,3467786
3281900,False,3281900
3892728,False,3892728
3087630,False,3087630
3419115,False,3419115
3687057,False,3687057
3882127,False,3882127
2390544,False,2390544
3066756,True,3066756
2635218,False,2635218
3361607,False,3361607
3692551,False,3692551
3540335,True,3540335
3537269,False,3537269
3660355,False,3660355
3281515,False,3281515
3369618,False,3369618
3227659,False,3227659
2245941,False,2245941
2301748,False,2301748
3903019,False,3903019
3756978,False,3756978
2155416,False,2155416
3673794,False,3673794
3861235,True,3861235
2910276,False,2910276
3416539,True,3416539
3239860,False,3239860
3073800,False,3073800
2835449,False,2835449
2267622,False,2267622
3320548,False,3320548
3704486,True,3704486
3113475,False,3113475
3939582,False,3939582
2137244,False,2137244
2773810,False,2773810
3181062,False,3181062
2009673,False,2009673
2624184,False,2624184
2053951,False,2053951
2338528,False,2338528
2817985,False,2817985
2467856,False,2467856
3811173,False,3811173
3939423,False,3939423
3069505,False,3069505
2619036,False,2619036
3429772,False,3429772
3592768,False,3592768
3367524,False,3367524
2288306,False,2288306
2224583,False,2224583
3735020,False,3735020
3712846,False,3712846
2812462,False,2812462
3727123,False,3727123
2681209,False,2681209
2439198,False,2439198
3472352,False,3472352
2525894,False,2525894
3872920,False,3872920
2159453,False,2159453
3970395,False,3970395
3143809,False,3143809
3394212,False,3394212
3556865,False,3556865
3075626,False,3075626
3449485,True,3449485
2223554,False,2223554
2046391,False,2046391
2201083,False,2201083
3247384,False,3247384
3946854,False,3946854
2528002,False,2528002
2356680,False,2356680
3605799,False,3605799
2349827,False,2349827
3235211,True,3235211
3252396,False,3252396
2989775,False,2989775
2188561,False,2188561
2341948,False,2341948
2731585,False,2731585
3026550,False,3026550
2869240,False,2869240
2018691,False,2018691
2031365,False,2031365
3742215,False,3742215
3844652,False,3844652
2954123,False,2954123
2602235,True,2602235
3446274,False,3446274
3823130,False,3823130
3869360,False,3869360
2747629,False,2747629
2707533,False,2707533
3039853,True,3039853
2207414,False,2207414
2807749,False,2807749
3072231,False,3072231
3392164,False,3392164
2981536,False,2981536
2280203,False,2280203
2668462,False,2668462
3954002,False,3954002
3373288,False,3373288
3603198,False,3603198
3488914,False,3488914
3273563,False,3273563
2441783,False,2441783
2878440,False,2878440
3734936,False,3734936
3246713,False,3246713
3976314,False,3976314
2509395,False,2509395
3038496,False,3038496
3502722,False,3502722
3427768,False,3427768
2635911,False,2635911
3369201,False,3369201
2167551,False,2167551
3617644,False,3617644
3297903,True,3297903
2550487,False,2550487
2457206,False,2457206
2838006,False,2838006
3651801,True,3651801
3353043,False,3353043
2473473,False,2473473
2250384,False,2250384
3819647,True,3819647
2837778,False,2837778
3131580,False,3131580
2435973,False,2435973
3294795,True,3294795
3682271,True,3682271
2329648,False,2329648
3634072,False,3634072
2772261,False,2772261
3525415,False,3525415
2704047,False,2704047
2030846,False,2030846
3112406,False,3112406
2775964,False,2775964
2938139,False,2938139
2117119,False,2117119
3264144,False,3264144
2021514,False,2021514
2975860,False,2975860
2738300,False,2738300
2680734,False,2680734
3914228,True,3914228
3747176,True,3747176
3427186,False,3427186
3210439,False,3210439
3464816,False,3464816
3686613,False,3686613
3932272,False,3932272
3449755,True,3449755
3900721,False,3900721
3571449,False,3571449
3813168,False,3813168
2196760,False,2196760
3189627,True,3189627
3634360,False,3634360
3403579,False,3403579
3839780,False,3839780
3949755,False,3949755
2169282,False,2169282
3169704,False,3169704
2685748,False,2685748
3699457,False,3699457
2149139,False,2149139
3752606,False,3752606
3978360,False,3978360
2720648,False,2720648
3301764,False,3301764
2846404,False,2846404
2014843,False,2014843
3911793,False,3911793
2218880,False,2218880
3064424,False,3064424
2188065,False,2188065
3184077,True,3184077
3273028,False,3273028
3653273,True,3653273
2063446,False,2063446
2876349,False,2876349
3860319,False,3860319
2398205,False,2398205
2064597,False,2064597
3218077,False,3218077
3176170,False,3176170
3685348,False,3685348
3139642,False,3139642
2853103,False,2853103
2573967,False,2573967
2852398,True,2852398
2849979,False,2849979
2534307,False,2534307
3583906,False,3583906
3468663,True,3468663
3410358,False,3410358
3336739,False,3336739
2980116,False,2980116
2872593,False,2872593
3627336,False,3627336
3788639,True,3788639
3597284,False,3597284
3548996,False,3548996
3747435,False,3747435
3210698,False,3210698
3703797,False,3703797
3316114,False,3316114
3812631,False,3812631
3983033,False,3983033
3175063,False,3175063
2450357,False,2450357
3518028,False,3518028
2937649,False,2937649
2154489,False,2154489
2054836,False,2054836
3453546,False,3453546
2948312,False,2948312
3845345,False,3845345
2523730,False,2523730
3589365,False,3589365
2609287,False,2609287
2880341,False,2880341
3829288,True,3829288
3400848,True,3400848
2370619,False,2370619
3939801,False,3939801
3880651,True,3880651
3574621,False,3574621
2780733,False,2780733
2874045,False,2874045
3243797,False,3243797
3434059,True,3434059
2978176,False,2978176
3723360,False,3723360
3778480,False,3778480
3659196,False,3659196
3860277,False,3860277
3392292,False,3392292
3375846,False,3375846
2801428,False,2801428
3717499,True,3717499
2832908,False,2832908
3915880,False,3915880
2619390,False,2619390
3671924,False,3671924
3952327,False,3952327
3550709,False,3550709
3872375,False,3872375
2036497,False,2036497
2111533,False,2111533
2633442,False,2633442
3324264,False,3324264
2222304,False,2222304
2013588,False,2013588
3247375,True,3247375
3294203,False,3294203
2977480,False,2977480
3286332,False,3286332
2794457,False,2794457
3248159,True,3248159
3011899,False,3011899
2557009,False,2557009
3495650,True,3495650
2590205,False,2590205
3309657,False,3309657
3929051,False,3929051
3324959,False,3324959
2619156,False,2619156
3955427,False,3955427
3177985,False,3177985
2801212,False,2801212
3785318,False,3785318
3584454,False,3584454
3137058,False,3137058
3508571,False,3508571
2535851,False,2535851
3457584,False,3457584
2938487,False,2938487
3410997,False,3410997
3302573,True,3302573
3463926,False,3463926
3392794,False,3392794
2953070,False,2953070
3645587,False,3645587
3996191,False,3996191
3064466,False,3064466
3197225,False,3197225
2443438,False,2443438
3831397,True,3831397
3148899,False,3148899
2903740,False,2903740
3026897,True,3026897
2298534,False,2298534
2955547,False,2955547
3476966,False,3476966
3387916,False,3387916
3744057,True,3744057
3523044,False,3523044
3359323,False,3359323
2828095,False,2828095
3386098,False,3386098
2373108,False,2373108
2300867,False,2300867
3887073,False,3887073
3230555,False,3230555
2655996,False,2655996
3270192,False,3270192
3816909,False,3816909
3987219,True,3987219
3979263,False,3979263
2680545,False,2680545
2251701,False,2251701
3296982,False,3296982
2218820,False,2218820
2094865,False,2094865
3494916,False,3494916
3288906,False,3288906
2095204,False,2095204
3611215,False,3611215
2248959,False,2248959
3893029,True,3893029
2043372,False,2043372
2105097,False,2105097
2066604,False,2066604
2344050,False,2344050
3462935,False,3462935
3716918,False,3716918
2191162,False,2191162
2216530,False,2216530
3476993,False,3476993
3692839,False,3692839
2837136,False,2837136
3275287,False,3275287
3135263,True,3135263
3445234,False,3445234
3548472,False,3548472
3627545,False,3627545
3944807,False,3944807
2538565,False,2538565
3449324,False,3449324
2868430,False,2868430
2798418,False,2798418
3377736,False,3377736
3141111,False,3141111
3023487,False,3023487
3409708,False,3409708
3451943,False,3451943
3542167,False,3542167
3174318,True,3174318
3989425,False,3989425
3214167,False,3214167
3273105,False,3273105
2841520,False,2841520
3420837,False,3420837
2437301,False,2437301
3929971,False,3929971
3861711,True,3861711
3992601,False,3992601
3404695,False,3404695
2130616,False,2130616
2244910,False,2244910
3633281,False,3633281
3366088,True,3366088
2293858,False,2293858
3720826,False,3720826
2412188,False,2412188
3325943,False,3325943
3888743,False,3888743
2907051,False,2907051
3444003,False,3444003
2103745,False,2103745
3922883,False,3922883
2421279,False,2421279
3193690,False,3193690
2920328,False,2920328
2601932,False,2601932
3333407,True,3333407
3821320,False,3821320
3431089,False,3431089
2706706,False,2706706
3571013,False,3571013
2859703,False,2859703
3752342,False,3752342
3732357,False,3732357
3430962,False,3430962
3859969,False,3859969
2615097,False,2615097
2587098,False,2587098
3200725,True,3200725
3258152,False,3258152
2656691,False,2656691
2313934,False,2313934
3415613,False,3415613
3001066,False,3001066
3334614,True,3334614
2510001,False,2510001
2659959,False,2659959
3036241,False,3036241
3893341,False,3893341
2550261,False,2550261
3781292,False,3781292
3403317,False,3403317
2026754,False,2026754
3406356,False,3406356
2565234,False,2565234
3773491,False,3773491
3370499,False,3370499
2868442,False,2868442
2759605,False,2759605
3451992,False,3451992
2849952,False,2849952
2809335,False,2809335
3836313,False,3836313
3109953,False,3109953
2753343,False,2753343
2379470,False,2379470
3090695,False,3090695
2770943,False,2770943
2760067,False,2760067
3039593,False,3039593
3098088,False,3098088
3798838,False,3798838
3774778,False,3774778
3822175,False,3822175
3964483,False,3964483
3463956,False,3463956
3615356,False,3615356
2814992,False,2814992
2094569,False,2094569
2347767,False,2347767
3305862,False,3305862
3186799,False,3186799
3917046,True,3917046
3683778,False,3683778
2188543,False,2188543
3198812,False,3198812
2130307,False,2130307
3858738,False,3858738
2436164,False,2436164
3420762,False,3420762
3337913,False,3337913
3635331,False,3635331
2546450,False,2546450
2028775,False,2028775
3191635,False,3191635
3364601,False,3364601
2470411,False,2470411
2612135,False,2612135
3423072,False,3423072
3113933,False,3113933
3537895,False,3537895
3427074,False,3427074
3950795,False,3950795
2461618,False,2461618
2721243,False,2721243
3212156,False,3212156
2287351,False,2287351
2228939,False,2228939
2625723,False,2625723
2430318,False,2430318
3337369,False,3337369
3905198,False,3905198
3475208,False,3475208
3967313,False,3967313
3760986,False,3760986
3292546,False,3292546
3494427,False,3494427
3780127,False,3780127
3938472,False,3938472
2049137,False,2049137
3132679,False,3132679
2071961,False,2071961
3124106,True,3124106
2327892,False,2327892
3335420,False,3335420
2262295,False,2262295
3276952,False,3276952
3696034,True,3696034
2463361,False,2463361
3410016,False,3410016
3323096,True,3323096
3352000,False,3352000
3338849,False,3338849
3703634,True,3703634
3529255,False,3529255
2406874,False,2406874
3957639,False,3957639
2800964,False,2800964
3965234,True,3965234
2184908,False,2184908
2720250,False,2720250
2665911,False,2665911
3284735,True,3284735
2250550,False,2250550
2135689,False,2135689
3746526,False,3746526
2719183,False,2719183
3250419,False,3250419
2945104,False,2945104
2003047,False,2003047
3224645,True,3224645
3488846,False,3488846
3231694,False,3231694
2582288,False,2582288
3381178,False,3381178
2905103,False,2905103
3888004,False,3888004
3570200,True,3570200
2369487,False,2369487
2261719,False,2261719
3881700,False,3881700
2076613,False,2076613
2931341,False,2931341
3102678,False,3102678
2152368,False,2152368
3819401,False,3819401
2304756,False,2304756
3364554,False,3364554
3525075,False,3525075
2685988,False,2685988
3568290,False,3568290
2600092,False,2600092
2739797,False,2739797
2487794,False,2487794
3551799,False,3551799
3049679,True,3049679
3420340,False,3420340
2202751,False,2202751
2994090,False,2994090
2851880,False,2851880
2228880,False,2228880
3050841,False,3050841
3506128,False,3506128
3606706,False,3606706
2534555,False,2534555
2952736,False,2952736
3157861,False,3157861
3180175,False,3180175
3003151,False,3003151
3279567,True,3279567
2711632,False,2711632
3836354,False,3836354
2291680,False,2291680
3805731,False,3805731
3517934,False,3517934
2588472,False,2588472
3146553,True,3146553
3660494,False,3660494
3505733,False,3505733
3804667,False,3804667
2854331,False,2854331
3897223,True,3897223
2926066,False,2926066
2798724,True,2798724
2126488,False,2126488
3258382,False,3258382
3157020,False,3157020
3383204,False,3383204
3775188,False,3775188
3919993,False,3919993
2278400,False,2278400
3175870,False,3175870
3134247,False,3134247
3004919,False,3004919
3812947,False,3812947
2147651,False,2147651
3615713,False,3615713
3661938,False,3661938
2146243,False,2146243
3914432,False,3914432
3818516,False,3818516
2790061,False,2790061
3202078,False,3202078
3359889,False,3359889
3404014,False,3404014
3489368,False,3489368
3997114,False,3997114
2193249,False,2193249
2531686,True,2531686
3557618,False,3557618
3258694,False,3258694
3352876,False,3352876
3024997,False,3024997
3159192,False,3159192
3589179,False,3589179
2906838,False,2906838
3901874,False,3901874
2450163,False,2450163
3068239,False,3068239
2352673,False,2352673
2855135,False,2855135
2702208,False,2702208
2721528,True,2721528
3934257,True,3934257
2262606,False,2262606
3627232,False,3627232
2169130,False,2169130
3174778,True,3174778
3403401,False,3403401
2315543,False,2315543
2546634,False,2546634
3077864,False,3077864
2600024,False,2600024
2459104,False,2459104
3708949,False,3708949
3463160,False,3463160
2784665,False,2784665
2264347,False,2264347
3939189,True,3939189
2666784,False,2666784
2174102,False,2174102
3042297,False,3042297
3003785,False,3003785
2756949,False,2756949
2974016,False,2974016
2945053,False,2945053
2900559,False,2900559
2157925,False,2157925
3548506,True,3548506
3313968,True,3313968
3154891,True,3154891
3594746,False,3594746
3218716,False,3218716
2509388,False,2509388
3184673,False,3184673
2243924,False,2243924
3096325,False,3096325
2716624,False,2716624
3707943,False,3707943
2802337,False,2802337
3493401,False,3493401
3793513,False,3793513
2362138,False,2362138
3452832,True,3452832
3730623,True,3730623
3459285,False,3459285
2648843,False,2648843
2682880,False,2682880
3512046,False,3512046
2879170,False,2879170
2731135,False,2731135
3865524,True,3865524
2437446,False,2437446
2655605,False,2655605
3622613,False,3622613
3676800,False,3676800
2323841,False,2323841
3376080,False,3376080
3654939,False,3654939
3106047,False,3106047
2549275,False,2549275
3890078,False,3890078
2261996,False,2261996
3888162,False,3888162
3982451,False,3982451
3262423,True,3262423
2744875,False,2744875
3034081,False,3034081
3234316,False,3234316
3019096,False,3019096
2426267,False,2426267
3980515,False,3980515
2911186,False,2911186
2437195,True,2437195
3983363,False,3983363
3009175,False,3009175
2265501,False,2265501
3978734,False,3978734
3036733,False,3036733
2168343,False,2168343
3815952,False,3815952
2419636,False,2419636
3850424,False,3850424
3702288,False,3702288
3114459,False,3114459
3058463,False,3058463
3217944,False,3217944
2092541,False,2092541
2609465,False,2609465
2023964,False,2023964
2214294,False,2214294
2177815,False,2177815
3436072,False,3436072
3037391,False,3037391
2625363,False,2625363
2543162,False,2543162
2807436,False,2807436
3581940,False,3581940
3413276,False,3413276
3546786,False,3546786
2933622,False,2933622
2195390,False,2195390
3571101,False,3571101
3839257,True,3839257
2491822,False,2491822
2038522,False,2038522
2824389,False,2824389
2231791,False,2231791
2376658,False,2376658
3398891,False,3398891
3606064,False,3606064
2909684,False,2909684
3353939,False,3353939
3038142,False,3038142
3237743,True,3237743
2643446,False,2643446
3443231,False,3443231
3769047,True,3769047
2363086,False,2363086
2619976,False,2619976
3163241,False,3163241
2432885,False,2432885
3494675,False,3494675
3579777,False,3579777
3391571,False,3391571
3509696,False,3509696
2946309,False,2946309
2362372,False,2362372
3079137,False,3079137
2619847,False,2619847
3080274,False,3080274
2815578,False,2815578
3618458,False,3618458
3177994,False,3177994
3705399,True,3705399
3427984,True,3427984
3818249,False,3818249
3788519,False,3788519
2240439,False,2240439
2084267,False,2084267
3862845,False,3862845
2133894,False,2133894
3273090,False,3273090
3805696,True,3805696
3351164,True,3351164
3707953,False,3707953
3826535,False,3826535
3375311,False,3375311
2352669,False,2352669
3392512,False,3392512
2978294,False,2978294
3122933,False,3122933
